Date,Workout Name,Duration,Exercise Name,Set Order,Weight,Reps,Distance,Seconds,Notes,Workout Notes,RPE
2026-01-13 11:07:28,"Shoulders Chest Triceps Core (Push)",55m,"Triceps Pushdown (Cable - Straight Bar)",2,60.0,12.0,0,0.0,,,
2026-01-13 11:07:28,"Shoulders Chest Triceps Core (Push)",55m,"Triceps Pushdown (Cable - Straight Bar)",Rest Timer,0,0.0,0,120.0,,,
2026-01-13 11:07:28,"Shoulders Chest Triceps Core (Push)",55m,"Triceps Pushdown (Cable - Straight Bar)",3,60.0,12.0,0,0.0,,,
2026-01-13 11:07:28,"Shoulders Chest Triceps Core (Push)",55m,"Triceps Pushdown (Cable - Straight Bar)",Rest Timer,0,0.0,0,120.0,,,
2026-01-13 11:07:28,"Shoulders Chest Triceps Core (Push)",55m,"Triceps Pushdown (Cable - Straight Bar)",4,60.0,10.0,0,0.0,,,
2026-01-13 11:07:28,"Shoulders Chest Triceps Core (Push)",55m,"Triceps Pushdown (Cable - Straight Bar)",Rest Timer,0,0.0,0,120.0,,,
2026-01-13 11:07:28,"Shoulders Chest Triceps Core (Push)",55m,"Triceps Pushdown (Cable - Straight Bar)",5,60.0,7.0,0,0.0,,,
2026-01-13 11:07:28,"Shoulders Chest Triceps Core (Push)",55m,"Triceps Pushdown (Cable - Straight Bar)",Rest Timer,0,0.0,0,120.0,,,
2026-01-14 14:59:12,"Back and Biceps (Pull)",22h 39m,"Lat Pulldown (Cable)",1,100.0,12.0,0,0.0,"","",
2026-01-14 14:59:12,"Back and Biceps (Pull)",22h 39m,"Lat Pulldown (Cable)",Rest Timer,0,0.0,0,90.0,,,
2026-01-14 14:59:12,"Back and Biceps (Pull)",22h 39m,"Bicep Curl (Dumbbell)",1,30.0,12.0,0,0.0,"",,
2026-01-14 14:59:12,"Back and Biceps (Pull)",22h 39m,"Bicep Curl (Dumbbell)",Rest Timer,0,0.0,0,90.0,,,
2026-01-14 14:59:12,"Back and Biceps (Pull)",22h 39m,"Bicep Curl (Dumbbell)",2,30.0,12.0,0,0.0,,,
2026-01-14 14:59:12,"Back and Biceps (Pull)",22h 39m,"Bicep Curl (Dumbbell)",Rest Timer,0,0.0,0,90.0,,,
2026-01-14 14:59:12,"Back and Biceps (Pull)",22h 39m,"Bicep Curl (Dumbbell)",3,30.0,12.0,0,0.0,,,
2026-01-14 14:59:12,"Back and Biceps (Pull)",22h 39m,"Bicep Curl (Dumbbell)",Rest Timer,0,0.0,0,90.0,,,
2026-01-14 14:59:12,"Back and Biceps (Pull)",22h 39m,"Bicep Curl (Dumbbell)",4,30.0,12.0,0,0.0,,,
2026-01-14 14:59:12,"Back and Biceps (Pull)",22h 39m,"Bicep Curl (Dumbbell)",Rest Timer,0,0.0,0,90.0,,,
2026-01-14 14:59:12,"Back and Biceps (Pull)",22h 39m,"Bicep Curl (Dumbbell)",5,30.0,12.0,0,0.0,,,
2026-01-14 14:59:12,"Back and Biceps (Pull)",22h 39m,"Bicep Curl (Dumbbell)",Rest Timer,0,0.0,0,120.0,,,
2026-01-14 14:59:12,"Back and Biceps (Pull)",22h 39m,"Deadlift (Barbell)",1,70.0,12.0,0,0.0,"",,
2026-01-14 14:59:12,"Back and Biceps (Pull)",22h 39m,"Deadlift (Barbell)",Rest Timer,0,0.0,0,120.0,,,
2026-01-14 14:59:12,"Back and Biceps (Pull)",22h 39m,"Deadlift (Barbell)",2,70.0,12.0,0,0.0,,,
2026-01-14 14:59:12,"Back and Biceps (Pull)",22h 39m,"Deadlift (Barbell)",Rest Timer,0,0.0,0,120.0,,,
2026-01-14 14:59:12,"Back and Biceps (Pull)",22h 39m,"Deadlift (Barbell)",3,70.0,12.0,0,0.0,,,
2026-01-14 14:59:12,"Back and Biceps (Pull)",22h 39m,"Deadlift (Barbell)",Rest Timer,0,0.0,0,120.0,,,
2026-01-14 14:59:12,"Back and Biceps (Pull)",22h 39m,"Deadlift (Barbell)",4,70.0,12.0,0,0.0,,,
2026-01-14 14:59:12,"Back and Biceps (Pull)",22h 39m,"Deadlift (Barbell)",Rest Timer,0,0.0,0,120.0,,,
2026-01-14 14:59:12,"Back and Biceps (Pull)",22h 39m,"Deadlift (Barbell)",5,70.0,12.0,0,0.0,,,
2026-01-14 14:59:12,"Back and Biceps (Pull)",22h 39m,"Deadlift (Barbell)",Rest Timer,0,0.0,0,120.0,,,
2026-01-15 13:48:06,"Legs",32m,"Squat (Dumbbell)",1,32.5,12.0,0,0.0,"","",
2026-01-15 13:48:06,"Legs",32m,"Squat (Dumbbell)",Rest Timer,0,0.0,0,90.0,,,
2026-01-15 13:48:06,"Legs",32m,"Squat (Dumbbell)",2,32.5,12.0,0,0.0,,,
2026-01-15 13:48:06,"Legs",32m,"Squat (Dumbbell)",Rest Timer,0,0.0,0,90.0,,,
2026-01-15 13:48:06,"Legs",32m,"Squat (Dumbbell)",3,32.5,12.0,0,0.0,,,
2026-01-15 13:48:06,"Legs",32m,"Squat (Dumbbell)",Rest Timer,0,0.0,0,90.0,,,
2026-01-15 13:48:06,"Legs",32m,"Squat (Dumbbell)",4,32.5,12.0,0,0.0,,,
2026-01-15 13:48:06,"Legs",32m,"Squat (Dumbbell)",Rest Timer,0,0.0,0,90.0,,,
2026-01-15 13:48:06,"Legs",32m,"Squat (Dumbbell)",5,32.5,12.0,0,0.0,,,
2026-01-15 13:48:06,"Legs",32m,"Squat (Dumbbell)",Rest Timer,0,0.0,0,90.0,,,
2026-01-15 13:48:06,"Legs",32m,"Romanian Deadlift (Dumbbell)",1,30.0,10.0,0,0.0,"",,
2026-01-15 13:48:06,"Legs",32m,"Romanian Deadlift (Dumbbell)",Rest Timer,0,0.0,0,90.0,,,
2026-01-15 13:48:06,"Legs",32m,"Romanian Deadlift (Dumbbell)",2,30.0,12.0,0,0.0,,,
2026-01-15 13:48:06,"Legs",32m,"Romanian Deadlift (Dumbbell)",Rest Timer,0,0.0,0,90.0,,,
2026-01-15 13:48:06,"Legs",32m,"Romanian Deadlift (Dumbbell)",3,30.0,12.0,0,0.0,,,
2026-01-15 13:48:06,"Legs",32m,"Romanian Deadlift (Dumbbell)",Rest Timer,0,0.0,0,90.0,,,
2026-01-15 13:48:06,"Legs",32m,"Romanian Deadlift (Dumbbell)",4,30.0,12.0,0,0.0,,,
2026-01-15 13:48:06,"Legs",32m,"Romanian Deadlift (Dumbbell)",Rest Timer,0,0.0,0,90.0,,,
2026-01-15 13:48:06,"Legs",32m,"Romanian Deadlift (Dumbbell)",5,30.0,12.0,0,0.0,,,
2026-01-15 13:48:06,"Legs",32m,"Romanian Deadlift (Dumbbell)",Rest Timer,0,0.0,0,90.0,,,
2026-01-16 13:00:32,"Shoulders Chest Triceps Core (Push)",50m,"Bench Press (Barbell)",1,100.0,10.0,0,0.0,"If unavailable, do db 40 x 12","",
2026-01-16 13:00:32,"Shoulders Chest Triceps Core (Push)",50m,"Bench Press (Barbell)",Rest Timer,0,0.0,0,120.0,,,
2026-01-16 13:00:32,"Shoulders Chest Triceps Core (Push)",50m,"Bench Press (Barbell)",2,100.0,10.0,0,0.0,,,
2026-01-16 13:00:32,"Shoulders Chest Triceps Core (Push)",50m,"Bench Press (Barbell)",Rest Timer,0,0.0,0,120.0,,,
2026-01-16 13:00:32,"Shoulders Chest Triceps Core (Push)",50m,"Bench Press (Barbell)",3,95.0,10.0,0,0.0,,,
2026-01-16 13:00:32,"Shoulders Chest Triceps Core (Push)",50m,"Bench Press (Barbell)",Rest Timer,0,0.0,0,120.0,,,
2026-01-16 13:00:32,"Shoulders Chest Triceps Core (Push)",50m,"Bench Press (Barbell)",4,95.0,10.0,0,0.0,,,
2026-01-16 13:00:32,"Shoulders Chest Triceps Core (Push)",50m,"Bench Press (Barbell)",Rest Timer,0,0.0,0,120.0,,,
2026-01-16 13:00:32,"Shoulders Chest Triceps Core (Push)",50m,"Bench Press (Barbell)",5,95.0,10.0,0,0.0,,,
2026-01-16 13:00:32,"Shoulders Chest Triceps Core (Push)",50m,"Bench Press (Barbell)",Rest Timer,0,0.0,0,120.0,,,
2026-01-16 13:00:32,"Shoulders Chest Triceps Core (Push)",50m,"Overhead Press (Dumbbell)",1,35.0,12.0,0,0.0,"",,
2026-01-16 13:00:32,"Shoulders Chest Triceps Core (Push)",50m,"Overhead Press (Dumbbell)",Rest Timer,0,0.0,0,135.0,,,
2026-01-16 13:00:32,"Shoulders Chest Triceps Core (Push)",50m,"Overhead Press (Dumbbell)",2,25.0,12.0,0,0.0,,,
2026-01-16 13:00:32,"Shoulders Chest Triceps Core (Push)",50m,"Overhead Press (Dumbbell)",Rest Timer,0,0.0,0,135.0,,,
2026-01-16 13:00:32,"Shoulders Chest Triceps Core (Push)",50m,"Overhead Press (Dumbbell)",3,25.0,12.0,0,0.0,,,
2026-01-16 13:00:32,"Shoulders Chest Triceps Core (Push)",50m,"Overhead Press (Dumbbell)",Rest Timer,0,0.0,0,135.0,,,
2026-01-16 13:00:32,"Shoulders Chest Triceps Core (Push)",50m,"Lateral Raise (Dumbbell)",1,15.0,12.0,0,0.0,"",,
2026-01-16 13:00:32,"Shoulders Chest Triceps Core (Push)",50m,"Lateral Raise (Dumbbell)",Rest Timer,0,0.0,0,90.0,,,
2026-01-16 13:00:32,"Shoulders Chest Triceps Core (Push)",50m,"Lateral Raise (Dumbbell)",2,15.0,12.0,0,0.0,,,
2026-01-16 13:00:32,"Shoulders Chest Triceps Core (Push)",50m,"Lateral Raise (Dumbbell)",Rest Timer,0,0.0,0,90.0,,,
2026-01-16 13:00:32,"Shoulders Chest Triceps Core (Push)",50m,"Lateral Raise (Dumbbell)",3,15.0,12.0,0,0.0,,,
2026-01-16 13:00:32,"Shoulders Chest Triceps Core (Push)",50m,"Lateral Raise (Dumbbell)",Rest Timer,0,0.0,0,90.0,,,
2026-01-16 13:00:32,"Shoulders Chest Triceps Core (Push)",50m,"Lateral Raise (Dumbbell)",4,15.0,12.0,0,0.0,,,
2026-01-16 13:00:32,"Shoulders Chest Triceps Core (Push)",50m,"Lateral Raise (Dumbbell)",Rest Timer,0,0.0,0,90.0,,,
2026-01-16 13:00:32,"Shoulders Chest Triceps Core (Push)",50m,"Lateral Raise (Dumbbell)",5,15.0,12.0,0,0.0,,,
2026-01-16 13:00:32,"Shoulders Chest Triceps Core (Push)",50m,"Lateral Raise (Dumbbell)",Rest Timer,0,0.0,0,90.0,,,
2026-01-16 13:00:32,"Shoulders Chest Triceps Core (Push)",50m,"Triceps Pushdown (Cable - Straight Bar)",1,50.0,12.0,0,0.0,"",,
2026-01-16 13:00:32,"Shoulders Chest Triceps Core (Push)",50m,"Triceps Pushdown (Cable - Straight Bar)",Rest Timer,0,0.0,0,120.0,,,
2026-01-16 13:00:32,"Shoulders Chest Triceps Core (Push)",50m,"Triceps Pushdown (Cable - Straight Bar)",2,60.0,12.0,0,0.0,,,
2026-01-16 13:00:32,"Shoulders Chest Triceps Core (Push)",50m,"Triceps Pushdown (Cable - Straight Bar)",Rest Timer,0,0.0,0,120.0,,,
2026-01-16 13:00:32,"Shoulders Chest Triceps Core (Push)",50m,"Triceps Pushdown (Cable - Straight Bar)",3,60.0,12.0,0,0.0,,,
2026-01-16 13:00:32,"Shoulders Chest Triceps Core (Push)",50m,"Triceps Pushdown (Cable - Straight Bar)",Rest Timer,0,0.0,0,120.0,,,
2026-01-16 13:00:32,"Shoulders Chest Triceps Core (Push)",50m,"Triceps Pushdown (Cable - Straight Bar)",4,60.0,12.0,0,0.0,,,
2026-01-16 13:00:32,"Shoulders Chest Triceps Core (Push)",50m,"Triceps Pushdown (Cable - Straight Bar)",Rest Timer,0,0.0,0,120.0,,,
2026-01-16 13:00:32,"Shoulders Chest Triceps Core (Push)",50m,"Triceps Pushdown (Cable - Straight Bar)",5,60.0,12.0,0,0.0,,,
2026-01-16 13:00:32,"Shoulders Chest Triceps Core (Push)",50m,"Triceps Pushdown (Cable - Straight Bar)",Rest Timer,0,0.0,0,120.0,,,
2026-01-17 10:09:01,"Back and Biceps (Pull)",37m,"Lat Pulldown (Cable)",1,100.0,12.0,0,0.0,"","",
2026-01-17 10:09:01,"Back and Biceps (Pull)",37m,"Lat Pulldown (Cable)",Rest Timer,0,0.0,0,90.0,,,
2026-01-17 10:09:01,"Back and Biceps (Pull)",37m,"Lat Pulldown (Cable)",2,100.0,12.0,0,0.0,,,
2026-01-17 10:09:01,"Back and Biceps (Pull)",37m,"Lat Pulldown (Cable)",Rest Timer,0,0.0,0,90.0,,,
2026-01-17 10:09:01,"Back and Biceps (Pull)",37m,"Lat Pulldown (Cable)",3,100.0,12.0,0,0.0,,,
2026-01-17 10:09:01,"Back and Biceps (Pull)",37m,"Lat Pulldown (Cable)",Rest Timer,0,0.0,0,90.0,,,
2026-01-17 10:09:01,"Back and Biceps (Pull)",37m,"Lat Pulldown (Cable)",4,100.0,10.0,0,0.0,,,
2026-01-17 10:09:01,"Back and Biceps (Pull)",37m,"Lat Pulldown (Cable)",Rest Timer,0,0.0,0,90.0,,,
2026-01-17 10:09:01,"Back and Biceps (Pull)",37m,"Lat Pulldown (Cable)",5,100.0,10.0,0,0.0,,,
2026-01-17 10:09:01,"Back and Biceps (Pull)",37m,"Lat Pulldown (Cable)",Rest Timer,0,0.0,0,120.0,,,
2026-01-17 10:09:01,"Back and Biceps (Pull)",37m,"Bicep Curl (Dumbbell)",1,30.0,12.0,0,0.0,"",,
2026-01-17 10:09:01,"Back and Biceps (Pull)",37m,"Bicep Curl (Dumbbell)",Rest Timer,0,0.0,0,90.0,,,
2026-01-17 10:09:01,"Back and Biceps (Pull)",37m,"Bicep Curl (Dumbbell)",2,30.0,12.0,0,0.0,,,
2026-01-17 10:09:01,"Back and Biceps (Pull)",37m,"Bicep Curl (Dumbbell)",Rest Timer,0,0.0,0,90.0,,,
2026-01-17 10:09:01,"Back and Biceps (Pull)",37m,"Bicep Curl (Dumbbell)",3,30.0,12.0,0,0.0,,,
2026-01-17 10:09:01,"Back and Biceps (Pull)",37m,"Bicep Curl (Dumbbell)",Rest Timer,0,0.0,0,90.0,,,
2026-01-17 10:09:01,"Back and Biceps (Pull)",37m,"Bicep Curl (Dumbbell)",4,30.0,12.0,0,0.0,,,
2026-01-17 10:09:01,"Back and Biceps (Pull)",37m,"Bicep Curl (Dumbbell)",Rest Timer,0,0.0,0,90.0,,,
2026-01-17 10:09:01,"Back and Biceps (Pull)",37m,"Bicep Curl (Dumbbell)",5,30.0,12.0,0,0.0,,,
2026-01-17 10:09:01,"Back and Biceps (Pull)",37m,"Bicep Curl (Dumbbell)",Rest Timer,0,0.0,0,120.0,,,
2026-01-17 10:09:01,"Back and Biceps (Pull)",37m,"Deadlift (Barbell)",1,60.0,10.0,0,0.0,"",,
2026-01-17 10:09:01,"Back and Biceps (Pull)",37m,"Deadlift (Barbell)",Rest Timer,0,0.0,0,120.0,,,
2026-01-17 10:09:01,"Back and Biceps (Pull)",37m,"Deadlift (Barbell)",2,60.0,10.0,0,0.0,,,
2026-01-17 10:09:01,"Back and Biceps (Pull)",37m,"Deadlift (Barbell)",Rest Timer,0,0.0,0,120.0,,,
2026-01-17 10:09:01,"Back and Biceps (Pull)",37m,"Deadlift (Barbell)",3,70.0,10.0,0,0.0,,,
2026-01-17 10:09:01,"Back and Biceps (Pull)",37m,"Deadlift (Barbell)",Rest Timer,0,0.0,0,120.0,,,
2026-01-17 10:09:01,"Back and Biceps (Pull)",37m,"Deadlift (Barbell)",4,70.0,10.0,0,0.0,,,
2026-01-17 10:09:01,"Back and Biceps (Pull)",37m,"Deadlift (Barbell)",Rest Timer,0,0.0,0,120.0,,,
2026-01-18 11:00:32,"Shoulders Chest Triceps Core (Push)",1h 11m,"Bench Press (Barbell)",1,110.0,10.0,0,0.0,"If unavailable, do db 40 x 12","",
2026-01-18 11:00:32,"Shoulders Chest Triceps Core (Push)",1h 11m,"Bench Press (Barbell)",Rest Timer,0,0.0,0,120.0,,,
2026-01-18 11:00:32,"Shoulders Chest Triceps Core (Push)",1h 11m,"Bench Press (Barbell)",2,110.0,10.0,0,0.0,,,
2026-01-18 11:00:32,"Shoulders Chest Triceps Core (Push)",1h 11m,"Bench Press (Barbell)",Rest Timer,0,0.0,0,120.0,,,
2026-01-18 11:00:32,"Shoulders Chest Triceps Core (Push)",1h 11m,"Bench Press (Barbell)",3,110.0,10.0,0,0.0,,,
2026-01-18 11:00:32,"Shoulders Chest Triceps Core (Push)",1h 11m,"Bench Press (Barbell)",Rest Timer,0,0.0,0,120.0,,,
2026-01-18 11:00:32,"Shoulders Chest Triceps Core (Push)",1h 11m,"Bench Press (Barbell)",4,110.0,10.0,0,0.0,,,
2026-01-18 11:00:32,"Shoulders Chest Triceps Core (Push)",1h 11m,"Bench Press (Barbell)",Rest Timer,0,0.0,0,120.0,,,
2026-01-18 11:00:32,"Shoulders Chest Triceps Core (Push)",1h 11m,"Bench Press (Barbell)",5,110.0,10.0,0,0.0,,,
2026-01-18 11:00:32,"Shoulders Chest Triceps Core (Push)",1h 11m,"Bench Press (Barbell)",Rest Timer,0,0.0,0,120.0,,,
2026-01-18 11:00:32,"Shoulders Chest Triceps Core (Push)",1h 11m,"Overhead Press (Dumbbell)",1,32.5,14.0,0,0.0,"",,
2026-01-18 11:00:32,"Shoulders Chest Triceps Core (Push)",1h 11m,"Overhead Press (Dumbbell)",Rest Timer,0,0.0,0,135.0,,,
2026-01-18 11:00:32,"Shoulders Chest Triceps Core (Push)",1h 11m,"Overhead Press (Dumbbell)",2,25.0,12.0,0,0.0,,,
2026-01-18 11:00:32,"Shoulders Chest Triceps Core (Push)",1h 11m,"Overhead Press (Dumbbell)",Rest Timer,0,0.0,0,135.0,,,
2026-01-18 11:00:32,"Shoulders Chest Triceps Core (Push)",1h 11m,"Overhead Press (Dumbbell)",3,25.0,12.0,0,0.0,,,
2026-01-18 11:00:32,"Shoulders Chest Triceps Core (Push)",1h 11m,"Overhead Press (Dumbbell)",Rest Timer,0,0.0,0,135.0,,,
2026-01-18 11:00:32,"Shoulders Chest Triceps Core (Push)",1h 11m,"Overhead Press (Dumbbell)",4,25.0,12.0,0,0.0,,,
2026-01-18 11:00:32,"Shoulders Chest Triceps Core (Push)",1h 11m,"Overhead Press (Dumbbell)",Rest Timer,0,0.0,0,135.0,,,
2026-01-18 11:00:32,"Shoulders Chest Triceps Core (Push)",1h 11m,"Overhead Press (Dumbbell)",5,25.0,12.0,0,0.0,,,
2026-01-18 11:00:32,"Shoulders Chest Triceps Core (Push)",1h 11m,"Overhead Press (Dumbbell)",Rest Timer,0,0.0,0,135.0,,,
2026-01-18 11:00:32,"Shoulders Chest Triceps Core (Push)",1h 11m,"Lateral Raise (Dumbbell)",1,15.0,10.0,0,0.0,"",,
2026-01-18 11:00:32,"Shoulders Chest Triceps Core (Push)",1h 11m,"Lateral Raise (Dumbbell)",Rest Timer,0,0.0,0,90.0,,,
2026-01-18 11:00:32,"Shoulders Chest Triceps Core (Push)",1h 11m,"Lateral Raise (Dumbbell)",2,15.0,10.0,0,0.0,,,
2026-01-18 11:00:32,"Shoulders Chest Triceps Core (Push)",1h 11m,"Lateral Raise (Dumbbell)",Rest Timer,0,0.0,0,90.0,,,
2026-01-18 11:00:32,"Shoulders Chest Triceps Core (Push)",1h 11m,"Lateral Raise (Dumbbell)",3,15.0,13.0,0,0.0,,,
2026-01-18 11:00:32,"Shoulders Chest Triceps Core (Push)",1h 11m,"Lateral Raise (Dumbbell)",Rest Timer,0,0.0,0,90.0,,,
2026-01-18 11:00:32,"Shoulders Chest Triceps Core (Push)",1h 11m,"Lateral Raise (Dumbbell)",4,15.0,13.0,0,0.0,,,
2026-01-18 11:00:32,"Shoulders Chest Triceps Core (Push)",1h 11m,"Lateral Raise (Dumbbell)",Rest Timer,0,0.0,0,90.0,,,
2026-01-18 11:00:32,"Shoulders Chest Triceps Core (Push)",1h 11m,"Lateral Raise (Dumbbell)",5,15.0,13.0,0,0.0,,,
2026-01-18 11:00:32,"Shoulders Chest Triceps Core (Push)",1h 11m,"Lateral Raise (Dumbbell)",Rest Timer,0,0.0,0,90.0,,,
2026-01-18 11:00:32,"Shoulders Chest Triceps Core (Push)",1h 11m,"Triceps Pushdown (Cable - Straight Bar)",1,60.0,12.0,0,0.0,"",,
2026-01-18 11:00:32,"Shoulders Chest Triceps Core (Push)",1h 11m,"Triceps Pushdown (Cable - Straight Bar)",Rest Timer,0,0.0,0,120.0,,,
2026-01-18 11:00:32,"Shoulders Chest Triceps Core (Push)",1h 11m,"Triceps Pushdown (Cable - Straight Bar)",2,70.0,10.0,0,0.0,,,
2026-01-18 11:00:32,"Shoulders Chest Triceps Core (Push)",1h 11m,"Triceps Pushdown (Cable - Straight Bar)",Rest Timer,0,0.0,0,120.0,,,
2026-01-18 11:00:32,"Shoulders Chest Triceps Core (Push)",1h 11m,"Triceps Pushdown (Cable - Straight Bar)",3,60.0,12.0,0,0.0,,,
2026-01-18 11:00:32,"Shoulders Chest Triceps Core (Push)",1h 11m,"Triceps Pushdown (Cable - Straight Bar)",Rest Timer,0,0.0,0,120.0,,,
2026-01-18 11:00:32,"Shoulders Chest Triceps Core (Push)",1h 11m,"Triceps Pushdown (Cable - Straight Bar)",4,70.0,12.0,0,0.0,,,
2026-01-18 11:00:32,"Shoulders Chest Triceps Core (Push)",1h 11m,"Triceps Pushdown (Cable - Straight Bar)",Rest Timer,0,0.0,0,120.0,,,
2026-01-18 11:00:32,"Shoulders Chest Triceps Core (Push)",1h 11m,"Triceps Pushdown (Cable - Straight Bar)",5,70.0,10.0,0,0.0,,,
2026-01-18 11:00:32,"Shoulders Chest Triceps Core (Push)",1h 11m,"Triceps Pushdown (Cable - Straight Bar)",Rest Timer,0,0.0,0,120.0,,,
2026-01-20 11:28:40,"Shoulders Chest Triceps Core (Push)",48m,"Push Up",1,0,15.0,0,0.0,"","",
2026-01-20 11:28:40,"Shoulders Chest Triceps Core (Push)",48m,"Push Up",Rest Timer,0,0.0,0,90.0,,,
2026-01-20 11:28:40,"Shoulders Chest Triceps Core (Push)",48m,"Push Up",2,0,15.0,0,0.0,,,
2026-01-20 11:28:40,"Shoulders Chest Triceps Core (Push)",48m,"Push Up",Rest Timer,0,0.0,0,90.0,,,
2026-01-20 11:28:40,"Shoulders Chest Triceps Core (Push)",48m,"Push Up",3,0,15.0,0,0.0,,,
2026-01-20 11:28:40,"Shoulders Chest Triceps Core (Push)",48m,"Push Up",Rest Timer,0,0.0,0,90.0,,,
2026-01-20 11:28:40,"Shoulders Chest Triceps Core (Push)",48m,"Push Up",4,0,15.0,0,0.0,,,
2026-01-20 11:28:40,"Shoulders Chest Triceps Core (Push)",48m,"Push Up",Rest Timer,0,0.0,0,90.0,,,
2026-01-20 11:28:40,"Shoulders Chest Triceps Core (Push)",48m,"Push Up",5,0,15.0,0,0.0,,,
2026-01-20 11:28:40,"Shoulders Chest Triceps Core (Push)",48m,"Push Up",Rest Timer,0,0.0,0,90.0,,,
2026-01-20 11:28:40,"Shoulders Chest Triceps Core (Push)",48m,"Bench Press (Barbell)",1,105.0,10.0,0,0.0,"If unavailable, do db 40 x 12",,
2026-01-20 11:28:40,"Shoulders Chest Triceps Core (Push)",48m,"Bench Press (Barbell)",Rest Timer,0,0.0,0,120.0,,,
2026-01-20 11:28:40,"Shoulders Chest Triceps Core (Push)",48m,"Bench Press (Barbell)",2,105.0,10.0,0,0.0,,,
2026-01-20 11:28:40,"Shoulders Chest Triceps Core (Push)",48m,"Bench Press (Barbell)",Rest Timer,0,0.0,0,120.0,,,
2026-01-20 11:28:40,"Shoulders Chest Triceps Core (Push)",48m,"Bench Press (Barbell)",3,105.0,10.0,0,0.0,,,
2026-01-20 11:28:40,"Shoulders Chest Triceps Core (Push)",48m,"Bench Press (Barbell)",Rest Timer,0,0.0,0,120.0,,,
2026-01-20 11:28:40,"Shoulders Chest Triceps Core (Push)",48m,"Bench Press (Barbell)",4,105.0,10.0,0,0.0,,,
2026-01-20 11:28:40,"Shoulders Chest Triceps Core (Push)",48m,"Bench Press (Barbell)",Rest Timer,0,0.0,0,120.0,,,
2026-01-20 11:28:40,"Shoulders Chest Triceps Core (Push)",48m,"Overhead Press (Dumbbell)",1,35.0,12.0,0,0.0,"",,
2026-01-20 11:28:40,"Shoulders Chest Triceps Core (Push)",48m,"Overhead Press (Dumbbell)",Rest Timer,0,0.0,0,135.0,,,
2026-01-20 11:28:40,"Shoulders Chest Triceps Core (Push)",48m,"Overhead Press (Dumbbell)",2,30.0,12.0,0,0.0,,,
2026-01-20 11:28:40,"Shoulders Chest Triceps Core (Push)",48m,"Overhead Press (Dumbbell)",Rest Timer,0,0.0,0,135.0,,,
2026-01-20 11:28:40,"Shoulders Chest Triceps Core (Push)",48m,"Overhead Press (Dumbbell)",3,30.0,12.0,0,0.0,,,
2026-01-20 11:28:40,"Shoulders Chest Triceps Core (Push)",48m,"Overhead Press (Dumbbell)",Rest Timer,0,0.0,0,135.0,,,
2026-01-20 11:28:40,"Shoulders Chest Triceps Core (Push)",48m,"Overhead Press (Dumbbell)",4,30.0,12.0,0,0.0,,,
2026-01-20 11:28:40,"Shoulders Chest Triceps Core (Push)",48m,"Overhead Press (Dumbbell)",Rest Timer,0,0.0,0,135.0,,,
2026-01-20 11:28:40,"Shoulders Chest Triceps Core (Push)",48m,"Lateral Raise (Dumbbell)",1,12.5,12.0,0,0.0,"",,
2026-01-20 11:28:40,"Shoulders Chest Triceps Core (Push)",48m,"Lateral Raise (Dumbbell)",Rest Timer,0,0.0,0,90.0,,,
2026-01-20 11:28:40,"Shoulders Chest Triceps Core (Push)",48m,"Lateral Raise (Dumbbell)",2,12.5,12.0,0,0.0,,,
2026-01-20 11:28:40,"Shoulders Chest Triceps Core (Push)",48m,"Lateral Raise (Dumbbell)",Rest Timer,0,0.0,0,90.0,,,
2026-01-20 11:28:40,"Shoulders Chest Triceps Core (Push)",48m,"Lateral Raise (Dumbbell)",3,12.5,12.0,0,0.0,,,
2026-01-20 11:28:40,"Shoulders Chest Triceps Core (Push)",48m,"Lateral Raise (Dumbbell)",Rest Timer,0,0.0,0,90.0,,,
2026-01-20 11:28:40,"Shoulders Chest Triceps Core (Push)",48m,"Lateral Raise (Dumbbell)",4,12.5,12.0,0,0.0,,,
2026-01-20 11:28:40,"Shoulders Chest Triceps Core (Push)",48m,"Lateral Raise (Dumbbell)",Rest Timer,0,0.0,0,90.0,,,
2026-01-21 12:36:54,"Back and Biceps (Pull)",17m,"Lat Pulldown (Cable)",1,70.0,12.0,0,0.0,"","",
2026-01-21 12:36:54,"Back and Biceps (Pull)",17m,"Lat Pulldown (Cable)",Rest Timer,0,0.0,0,90.0,,,
2026-01-21 12:36:54,"Back and Biceps (Pull)",17m,"Lat Pulldown (Cable)",2,70.0,12.0,0,0.0,,,
2026-01-21 12:36:54,"Back and Biceps (Pull)",17m,"Lat Pulldown (Cable)",Rest Timer,0,0.0,0,90.0,,,
2026-01-21 12:36:54,"Back and Biceps (Pull)",17m,"Lat Pulldown (Cable)",3,70.0,12.0,0,0.0,,,
2026-01-21 12:36:54,"Back and Biceps (Pull)",17m,"Lat Pulldown (Cable)",Rest Timer,0,0.0,0,90.0,,,
2026-01-21 12:36:54,"Back and Biceps (Pull)",17m,"Bicep Curl (Dumbbell)",1,30.0,12.0,0,0.0,"",,
2026-01-21 12:36:54,"Back and Biceps (Pull)",17m,"Bicep Curl (Dumbbell)",Rest Timer,0,0.0,0,90.0,,,
2026-01-21 12:36:54,"Back and Biceps (Pull)",17m,"Bicep Curl (Dumbbell)",2,30.0,12.0,0,0.0,,,
2026-01-21 12:36:54,"Back and Biceps (Pull)",17m,"Bicep Curl (Dumbbell)",Rest Timer,0,0.0,0,90.0,,,
